transaction_id,customer_id,city,region,country_code,transaction_type,amount,hour,new_device,new_recipient,frequency_1h,frequency_24h,deviation_score,scenario_tr,label,is_fraud,split
ac5ba3da-eabc-5ad9-88d3-906c37e19afd,beebd7de-e3a3-537c-abec-69fd50327fae,ANTALYA,AKDENIZ,TR,ODEME,721.01,16,False,False,2,2,0.371,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
148fff37-6f28-5414-b37d-5faf09972d30,79c5d61d-6743-5a83-b657-4b4c249c2f06,DIYARBAKIR,GUNEYDOGU_ANADOLU,TR,TRANSFER,1852.93,12,False,False,1,3,0.7261,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
42ad4e41-8f67-55ed-94df-4df59b6fe210,609fcdbe-d00d-59d4-a897-353caddc3e16,VAN,DOGU_ANADOLU,TR,FATURA,341.65,19,False,False,0,3,0.9095,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
71b47dd6-fbf1-578d-9a1d-915f0f351b80,026ffc44-7e9c-5ebf-a4a4-e1e054df7732,MALATYA,DOGU_ANADOLU,GB,ODEME,59562.25,0,True,True,8,40,5.7008,Gece saatinde yeni cihaz ve yabancı ülke kart işlemi.,CALINTI_KART,1,train
1a651dbf-99de-5e12-9967-a099141fe98e,ce6eecd9-7c20-578a-8205-b1c416b384c2,ANKARA,IC_ANADOLU,TR,TRANSFER,1996.33,14,False,False,3,0,2.169,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
5bfaca9c-a222-5a2f-a8bf-bdb6340ff3de,1eb47269-7bcb-5f71-b895-80f6ef9d2dea,MALATYA,DOGU_ANADOLU,GB,ODEME,82371.88,4,True,True,12,34,6.094,Gece saatinde yeni cihaz ve yabancı ülke kart işlemi.,CALINTI_KART,1,train
707248bb-ca84-5fec-9401-0a9e47ea8bde,bf2d9e05-cd2d-5520-885e-61e27baba711,MALATYA,DOGU_ANADOLU,TR,ODEME,1075.62,15,False,False,2,5,0.5507,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
e5721667-ffcf-5bbb-9976-da0ec8e5abb1,6bcd3d4d-0c64-501e-a567-7642211eefd7,KOCAELI,MARMARA,TR,TRANSFER,2512.12,12,False,False,0,7,0.6262,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
16ae111d-0a05-5396-8dc2-fc5591f48fd7,de04b111-ff0d-50cd-88f8-f80fae7dfc18,TRABZON,KARADENIZ,TR,CEKIM,565.51,9,False,False,0,2,0.9332,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
fe345cd9-9151-586e-adc6-c662e4529c8b,be64af0c-a3c7-5722-9585-064843b1ac27,MALATYA,DOGU_ANADOLU,TR,CEKIM,1878.81,10,False,False,0,5,0.3152,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
9280d777-f640-5b09-ad4c-4d90636d982e,3222fa74-2b16-5465-9c18-b0e3644322c9,BURSA,MARMARA,TR,CEKIM,1102.68,14,True,True,1,4,1.5689,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
1de36026-6be5-58f5-b078-d6da5ea1d11a,9cf4c256-744c-513f-9c3f-ba9e3d1607e6,DIYARBAKIR,GUNEYDOGU_ANADOLU,TR,ODEME,742.78,16,False,True,0,5,0.4603,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
f34db1ed-f011-5dfb-af3b-499a40af2fd1,687927e5-b392-5045-a322-0cd29c1ddcb1,AYDIN,EGE,TR,CEKIM,1999.75,10,False,True,0,5,0.276,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
51db2a1e-b7ab-5968-ba4f-b93023755aeb,6a8d56f4-3b86-5808-9fdf-962c232f4ffe,MALATYA,DOGU_ANADOLU,TR,FATURA,1248.78,19,False,True,0,6,0.9889,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
353258c9-1312-5ef1-ab8f-d1501526387c,b0417bd2-1e95-5025-8be1-c30c3bf89958,MALATYA,DOGU_ANADOLU,TR,ODEME,565.62,13,False,False,0,6,2.0402,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
93fe9d1c-02c3-5142-808d-cff0ac33b0ff,1b68f168-a3cd-59e5-9a45-d914b4962032,ORDU,KARADENIZ,TR,ODEME,461.15,6,False,False,2,2,0.0564,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
d2a5dd2e-73af-5676-ae1b-48f3683b2619,cd44fbc1-9bd5-54de-bc2b-a29b39690ea2,GAZIANTEP,GUNEYDOGU_ANADOLU,TR,FATURA,111.24,13,False,False,2,4,0.0645,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
e6d6ced4-ff26-5567-9694-7bdd9623d2a1,4d427698-a47d-51b3-a285-5eed0d7c4adb,ANTALYA,AKDENIZ,TR,ODEME,250.45,18,False,False,0,4,0.9902,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
0ad28eef-2e9f-5809-890a-18de83dec4be,8f593b5f-17d9-5daa-8b41-db0e7c8eb935,DIYARBAKIR,GUNEYDOGU_ANADOLU,TR,ODEME,1151.87,19,False,False,0,2,1.024,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
1e5ca8ce-7e4d-553d-9849-34e75c09dbd0,4a238bf2-0410-5b26-9c0e-8b8247405be4,KONYA,IC_ANADOLU,TR,FATURA,2145.91,14,False,False,0,5,0.0501,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
f57910f6-a22b-57ff-af0f-0d3558bc7e9b,1deb64eb-a501-5f2a-8d39-e27719e99d25,KOCAELI,MARMARA,US,ODEME,46715.8,22,True,False,7,25,5.1538,Gece saatinde yeni cihaz ve yabancı ülke kart işlemi.,CALINTI_KART,1,train
976a91ec-319d-53c5-85a5-bf3a37aa1c98,d4e3b128-fcfb-5bac-9936-af4483492c57,KAYSERI,IC_ANADOLU,TR,CEKIM,1461.55,16,False,False,0,4,0.0169,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
6787f6e6-9296-5591-b3c1-7be0d383d305,fcb4cff1-48ad-5d81-80bf-29122587808b,KAYSERI,IC_ANADOLU,NL,TRANSFER,53329.16,0,True,True,4,22,5.0294,Yeni cihazdan olağandışı alıcıya hesap erişimi.,HESAP_ELE_GECIRME,1,train
9d95a448-7859-5d2b-80d6-bf04ecf12b65,29258c35-d534-56de-bc74-07f2d7b9c522,IZMIR,EGE,TR,FATURA,268.14,12,True,False,0,3,0.0664,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
3786bc3c-3ebe-5cf7-8754-a9bfb5d82633,2a25004b-d801-5fcd-b045-4956e8b0104a,VAN,DOGU_ANADOLU,TR,FATURA,731.75,11,False,False,2,6,0.2351,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
9991b5df-4ef0-5a34-9569-f01ddbc0a8f1,0240ea56-cbd3-53ac-8eb3-af0dde89ece7,KAYSERI,IC_ANADOLU,TR,TRANSFER,1138.7,15,False,False,0,3,0.3984,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
2d2c4329-98dc-510e-be87-d71ff289ec19,06f3687f-b03f-5a75-bfda-16dc68a9fbb8,IZMIR,EGE,TR,TRANSFER,3068.48,15,False,False,0,3,1.0057,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
cd0073b8-6442-5fa3-bdbc-69bf9fb3e34f,04a17b8a-f280-5b12-86c7-896f574e5e83,SAMSUN,KARADENIZ,TR,CEKIM,5020.78,14,False,True,0,4,0.5495,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
f791ed1f-7b5c-590a-adc5-a51080f7ae1f,63d9309f-0768-56e6-bb59-e862784a9db7,MERSIN,AKDENIZ,TR,CEKIM,1374.31,14,False,False,2,5,0.846,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
9d19d52d-da77-57ea-9c53-6f40ac10f51b,2e8caa51-b8a3-550e-81c9-726f5f7220f5,KONYA,IC_ANADOLU,TR,CEKIM,5125.15,17,False,False,0,4,0.421,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
ed94e32a-d9e2-516b-8ca1-03b77c2abcc2,dbd164cb-52d9-5e4b-a7e1-347050a3abfa,KAYSERI,IC_ANADOLU,TR,CEKIM,1001.63,17,False,False,0,2,0.9329,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
21070fc7-5e78-587b-97e5-174c6c5485f8,f2874a79-86de-5cc4-bafd-fcc06edc3f81,KONYA,IC_ANADOLU,TR,FATURA,849.16,16,False,False,2,3,1.0859,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
5256ce5c-fa2f-5260-95be-62c975df7740,2c9dec9c-b24a-52fc-82a0-67bd448bd082,ADANA,AKDENIZ,US,CEKIM,7156.12,16,False,True,5,6,8.1583,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
055a8d97-edba-528a-b956-594d7d959474,222681a0-3f1b-5049-a416-857a8157756b,KONYA,IC_ANADOLU,TR,TRANSFER,220224.97,3,False,False,10,34,8.35,Kısa sürede tekrarlanan yüksek tutarlı transfer.,PARA_AKLAMA,1,train
02b17a9e-757e-56cb-91a8-8a568fb5492c,ef8d76cc-f6fb-5510-938b-1193bc9c7316,ADANA,AKDENIZ,TR,ODEME,1281.65,7,False,False,1,2,0.3387,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
8d11534c-e92c-5fc9-b3c1-89cc6d66be30,695e29f5-c3b7-598f-b7d1-b07d512be7b8,IZMIR,EGE,TR,FATURA,876.04,17,False,False,0,6,0.2349,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
d7b9b7a8-9e17-5c0e-ba17-a689aa8f39fb,03d70b67-ce7f-5320-b875-012f88ab1135,MANISA,EGE,TR,CEKIM,805.62,8,False,False,1,3,0.8991,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
aa7896a4-901f-5f32-9e26-5dc82690e791,4fd3398e-ed95-5e7a-8a02-53895d417541,MANISA,EGE,TR,CEKIM,577.33,14,True,False,0,5,0.147,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
7778b8ba-7dc6-512f-9c87-ec7bf143bd46,a37014dc-1f34-531a-bc0c-8be829941ef8,ANKARA,IC_ANADOLU,TR,ODEME,9170.91,18,False,False,0,7,0.3169,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
11b88a26-4266-5ed9-b90c-b3b8e9851e61,adb15cc3-8801-5018-84af-111d5c929020,ADANA,AKDENIZ,TR,ODEME,142.24,18,False,False,0,5,0.0775,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
9ab87ab2-914c-579b-8d2b-4c39b20226f7,35495fe7-590d-572b-a399-c823366b1b36,MALATYA,DOGU_ANADOLU,TR,FATURA,1578.16,12,False,False,0,4,0.3265,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
a74cff7c-91de-5b40-b719-f12dd3326112,7048318e-137d-50ed-b0e3-1c7a3363bab3,GAZIANTEP,GUNEYDOGU_ANADOLU,TR,FATURA,997.55,10,False,False,1,3,1.0261,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
c93c2377-32e2-5967-883f-5d0e7b77e506,ec6f1fa5-f3f5-5b17-9347-6b36d19f0996,DIYARBAKIR,GUNEYDOGU_ANADOLU,TR,TRANSFER,4213.44,10,False,True,1,3,0.1922,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
330de6a1-c815-5060-b585-f6dfbeb0264b,efc946a2-1efc-554d-bc4c-d9d721fe2522,MANISA,EGE,TR,TRANSFER,494.84,16,False,False,0,2,0.1331,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
a2553643-f294-5cdc-ad43-0c925bf56cb0,8f8772a3-1232-5370-909f-278925d348e1,MALATYA,DOGU_ANADOLU,TR,TRANSFER,177982.4,5,False,False,3,19,0.5352,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
25b12187-4cca-5124-9248-6d54d4aa9bda,a54a58d6-49d0-5479-b5a4-c192a23dd3bd,SANLIURFA,GUNEYDOGU_ANADOLU,GB,CEKIM,870.96,17,False,False,0,10,0.7768,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
23013b63-62f9-5492-a9af-dbf6bfe54a9a,f8bf61a5-13cd-5ea2-b66a-4de0b00d671c,IZMIR,EGE,TR,CEKIM,6271.6,14,False,True,2,6,0.0959,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
07bf3e38-2689-5640-9b23-0bbd4aa8eda0,2624dd5a-2872-5c3e-8867-f45b73cb222e,ERZURUM,DOGU_ANADOLU,TR,ODEME,1923.18,12,False,False,0,3,0.0199,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
2fd955b1-72fb-5597-899f-5d09061b88f8,4c7735db-bb5a-5a9c-bc29-d0e2cccbae7e,MANISA,EGE,TR,CEKIM,4533.97,13,False,True,1,5,0.4382,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
f312e4f7-c80f-50f5-9c14-bc6ebfca60d5,88432a81-91da-503c-a5ff-83c3d2e69781,MALATYA,DOGU_ANADOLU,TR,TRANSFER,4485.02,9,False,False,0,1,0.0677,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
e7ef492c-0216-539c-a8c4-7421d71aa018,53b6e055-d764-5f51-ae1b-c1e1c9ad5b7c,ERZURUM,DOGU_ANADOLU,GB,ODEME,36641.77,3,True,True,8,26,6.0717,Gece saatinde yeni cihaz ve yabancı ülke kart işlemi.,CALINTI_KART,1,train
63347f61-d090-5314-ab27-43c14da1e0f6,ae2dd4bc-1edc-5f59-ab47-c6a0347d7a7a,GAZIANTEP,GUNEYDOGU_ANADOLU,TR,FATURA,978.67,15,False,False,0,6,2.0642,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
01d49d48-2bf9-514a-acba-f51865a57676,a46936cf-6981-5018-9a18-dc2b6b2db020,KAYSERI,IC_ANADOLU,TR,CEKIM,1869.33,17,False,False,1,4,0.9099,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
fcb38249-926f-5789-84cd-738a430c037c,10b8626b-6233-58ce-bc42-a5040600cfc4,GAZIANTEP,GUNEYDOGU_ANADOLU,TR,TRANSFER,1142.87,22,False,False,1,5,0.7056,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
85bc69a1-909d-55c9-a727-409fa9c0e88d,39126f71-3695-5149-9e9c-265be7d1e11d,KONYA,IC_ANADOLU,TR,CEKIM,3546.88,11,False,True,0,3,0.0584,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
03fb8243-32af-5d17-a7a2-ae0ba6c4621e,826223dc-279b-51bc-a7a9-8d3f78365e12,ORDU,KARADENIZ,TR,FATURA,233770.27,10,False,True,2,8,7.9743,Yeni alıcıya yüksek tutarlı olağan dışı işlem.,SUPHELI_DAVRANIS,1,train
cf683909-614b-59a4-b70f-1157e6f0b389,177304ff-de65-5408-b043-4f3c708502da,ANTALYA,AKDENIZ,TR,ODEME,1938.2,4,False,True,0,4,1.1525,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
699dab3c-2f1d-5852-812d-8022715b8968,76ae6af1-4220-5013-89f7-ffe6dc39d3d8,TRABZON,KARADENIZ,TR,ODEME,1934.38,20,False,False,1,4,1.7095,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
4035c77a-8569-5c2f-bf85-dd6c5321f894,e12519ea-a54c-55de-a28d-34d4e132f148,DIYARBAKIR,GUNEYDOGU_ANADOLU,TR,FATURA,1967.31,5,False,False,1,4,0.3793,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
afcf1dfc-fb20-5d29-8f86-e662f9232c6c,72f017ad-f264-550f-a113-d2d20ef6b293,KONYA,IC_ANADOLU,TR,CEKIM,658.51,17,False,False,0,8,0.5202,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
c7e9edd1-2d35-5edb-9dad-dcf4a63e6a0a,bb2a2496-8127-5ddb-893b-f189459759a8,DIYARBAKIR,GUNEYDOGU_ANADOLU,TR,TRANSFER,2092.21,19,False,False,0,4,0.7113,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
75bcbc78-93f3-5a65-8394-ddd9c6661c72,2bc12a05-78d0-50a8-ae28-55e15fcfffae,KOCAELI,MARMARA,TR,TRANSFER,1068.68,10,False,True,1,6,0.6524,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
26a9ad41-1975-57f1-b43d-f12542847294,fa4afcde-cd39-5b11-98ef-9bca11809645,VAN,DOGU_ANADOLU,TR,FATURA,1689.61,7,True,False,0,3,0.0031,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
892366a3-8aa3-5151-b9d3-15704cb26690,7fd77131-1c8f-51f0-a73f-59a63377775f,MALATYA,DOGU_ANADOLU,TR,CEKIM,466.75,16,False,False,0,5,1.5778,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
df8ce849-7785-51df-8dfb-74bff70ed6b8,9c66442e-73a9-52f3-b47d-7df06c943952,ISTANBUL,MARMARA,TR,TRANSFER,4345.36,16,False,False,1,3,0.6439,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
02b255ae-1fae-5538-b3b9-7beaf442e743,ca58d7c2-22d1-55e6-863a-276dcadcb419,ANKARA,IC_ANADOLU,TR,FATURA,2732.82,19,False,False,0,3,0.4944,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
53c95081-ba5e-537f-8e24-174153702b39,b8151ccf-abed-5d25-8174-dbe5bc8e96a8,ADANA,AKDENIZ,TR,TRANSFER,404.73,14,False,False,0,8,1.6136,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
e19170f5-42ee-55a7-a0c8-992dbb3c7740,a8b6cc64-bc3a-5dff-8424-4b9bfafbe485,TRABZON,KARADENIZ,TR,FATURA,348220.5,19,False,True,1,5,7.3678,Yeni alıcıya yüksek tutarlı olağan dışı işlem.,SUPHELI_DAVRANIS,1,holdout
4780e414-bcb2-5e2b-80d7-e386416caf25,ffbdd1c4-d41e-543f-aae6-1ecc09bafc20,TRABZON,KARADENIZ,TR,FATURA,1160.99,11,False,False,0,3,0.4529,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
202db950-5d0c-5aa2-828f-4ebb475a5dfa,1694cce3-5e8d-52bd-8b4e-b5765cd4fbd7,ANTALYA,AKDENIZ,FR,ODEME,23685.11,3,True,False,7,10,6.0341,Gece saatinde yeni cihaz ve yabancı ülke kart işlemi.,CALINTI_KART,1,train
35cd527f-2221-5f29-896d-03d77874a76b,f5d8cb07-f761-5dcc-80dc-9d63ceae6d6a,MERSIN,AKDENIZ,DE,TRANSFER,2450.03,18,False,False,0,3,0.3024,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
8b9ec842-57f4-5548-a35d-c5586101eae7,20d898be-db95-5e50-8447-998d55f0efaa,BURSA,MARMARA,TR,TRANSFER,876.26,13,False,False,2,5,0.038,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
ca6a814d-ad19-5537-9e48-4bd83cc2b1eb,2133198e-5842-59d6-bc8a-54ae7024aaff,KONYA,IC_ANADOLU,NL,TRANSFER,175744.84,1,False,True,23,53,6.976,Kısa sürede tekrarlanan yüksek tutarlı transfer.,PARA_AKLAMA,1,train
ef5b15f3-2822-53bc-8b30-1e3f276d9c8c,d65884b1-1780-5a0c-b5cc-ff05700b68a3,SANLIURFA,GUNEYDOGU_ANADOLU,TR,TRANSFER,1809.44,10,False,False,0,8,0.4122,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
f8103399-f9d6-5c51-a6b4-6090b0ef5563,85856935-741b-5556-b3c5-b073887247c2,KONYA,IC_ANADOLU,TR,TRANSFER,2033.39,13,False,False,0,6,0.0375,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
49298474-c0f6-564c-aa8c-521ef747fa8c,6d0d5582-47f9-53dc-91e6-13a21e47b642,MALATYA,DOGU_ANADOLU,TR,FATURA,3606.01,11,False,False,0,5,0.9524,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
da8fcf90-694c-5556-8a66-628cdcc6f2fe,ca7f8411-cc30-5f63-8f93-7f7ca3de58b8,MANISA,EGE,TR,TRANSFER,1218.11,14,False,True,1,3,0.7494,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
46c05182-e573-5eb7-99b4-a39b4ea8967b,1d9999e2-e2ec-59d4-b6d7-601055de2859,BURSA,MARMARA,TR,TRANSFER,1783.72,11,False,False,0,7,0.1854,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
e103c7d0-8cb5-5eaf-97d2-aad68e6d92d5,2d08f3b5-421d-523a-bf19-2ba33c9e83fd,ORDU,KARADENIZ,TR,CEKIM,2480.44,9,False,False,0,6,0.5294,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
b28c7d2d-1d2f-5f22-858b-e51557dec913,568e4ac1-10cc-51f5-96a4-954132d6eaaa,IZMIR,EGE,TR,ODEME,918.49,13,True,False,0,2,0.1197,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
0478494d-1c7a-5b5b-a2a0-ce3f1bbbed8a,7e553f7e-7635-543a-b8f3-d085571a67ce,KAYSERI,IC_ANADOLU,TR,ODEME,577.26,17,False,False,1,4,0.2689,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
0545c0ca-cbe4-5292-988c-14aab775d284,6b3104ff-661a-50c3-9f2f-d32069448dd3,TRABZON,KARADENIZ,TR,ODEME,2100.22,16,False,False,1,7,0.0424,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
9807aea0-6f6f-5d95-adb9-6396bd38d7f7,e23a4e0c-961f-538e-ade9-0ecb9252c4a4,IZMIR,EGE,DE,TRANSFER,165071.28,5,False,True,16,71,5.4637,Kısa sürede tekrarlanan yüksek tutarlı transfer.,PARA_AKLAMA,1,validation
bb0a6fa4-55ee-5958-b162-48791cda4c2c,726cd533-25ab-54dd-b984-08a73c253400,ERZURUM,DOGU_ANADOLU,TR,ODEME,852.29,14,False,False,1,2,0.1067,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
e60f10eb-73ab-5bf8-af92-25a660e6f26e,d9e55c92-20e8-5f10-80ea-3aa3d917545b,ISTANBUL,MARMARA,TR,ODEME,1658.71,18,False,False,0,2,2.8,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
580b9716-824b-5f71-8391-e96d2debad79,9d4d0d63-d30f-5042-b96f-4b5aa140ebd9,MERSIN,AKDENIZ,TR,TRANSFER,724.07,17,False,False,1,5,1.0188,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
937178de-db4a-586f-bee6-4e0c76a160d7,ba88120d-6ad2-5a98-8d65-ef2294061543,MERSIN,AKDENIZ,DE,TRANSFER,102244.79,23,True,True,10,31,7.777,Yeni cihazdan olağandışı alıcıya hesap erişimi.,HESAP_ELE_GECIRME,1,train
71037884-53be-5ad0-99a0-139e9460114d,9465d948-4a3d-56fb-af02-fd8137f02bea,IZMIR,EGE,TR,TRANSFER,2690.79,5,False,False,1,4,0.4597,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
8e2a0420-ab69-566d-a1b8-2a1518f4e3e1,d1c0c571-d0fc-5898-8bfb-98f5627f88ad,KAYSERI,IC_ANADOLU,TR,ODEME,696.33,13,False,True,1,2,0.6318,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
ac4037c2-0640-50fb-bca2-3d37fec26814,144f44db-0d31-5859-ad34-2cbab4e536f0,ERZURUM,DOGU_ANADOLU,DE,CEKIM,3917.2,13,False,True,0,4,2.1312,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
59142d03-d66c-54a7-856f-1addac0c1fa2,81fe8909-38e8-5119-a233-325264074d4d,KAYSERI,IC_ANADOLU,TR,FATURA,1790.65,13,False,False,0,4,0.2591,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
95304e90-94be-590b-b0fc-6be079fff162,5b51ddf2-c6b3-555c-b8cc-9bf5890350ab,KONYA,IC_ANADOLU,TR,TRANSFER,708.3,15,False,False,1,2,0.5114,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
fb1e7dad-0c56-5276-94b2-0cdfa855cd42,45a6b557-3f4b-58fb-9de9-c443c8740c1c,ERZURUM,DOGU_ANADOLU,FR,ODEME,34705.07,4,False,True,11,18,4.5611,Gece saatinde yeni cihaz ve yabancı ülke kart işlemi.,CALINTI_KART,1,validation
16a6faf5-b671-5e03-bb29-5b404850c36b,b1468362-6aab-5b84-9f62-b7561bf16c32,VAN,DOGU_ANADOLU,DE,TRANSFER,60606.4,7,True,True,9,36,7.431,Kısa sürede tekrarlanan yüksek tutarlı transfer.,PARA_AKLAMA,1,train
03a751d3-8c91-573a-8e1a-aeabfcf4d69f,93bdc2c2-cac5-53bb-956d-f2d3761b4a91,KONYA,IC_ANADOLU,DE,TRANSFER,53200.28,3,False,True,19,46,7.1487,Kısa sürede tekrarlanan yüksek tutarlı transfer.,PARA_AKLAMA,1,train
c91720b7-d628-53b0-b152-205ac0cf5ccf,43aabec9-3691-5cdf-873c-e8663d92d422,ISTANBUL,MARMARA,TR,ODEME,1222.51,19,False,True,1,2,0.0423,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
9689f57e-9a03-5dfb-bbcd-f3b6b36cc6f8,203b97ed-62be-5116-82ed-c5a585e158df,KONYA,IC_ANADOLU,TR,TRANSFER,1029.08,11,False,False,2,8,0.5521,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
5493da03-e589-581a-8e44-608ede69bd78,79789e51-c3ce-5464-a09d-0f4f5eb4d631,KONYA,IC_ANADOLU,TR,ODEME,1199.45,17,False,False,2,2,1.3442,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,holdout
1e88c11a-8d37-5878-bcdd-4bfce171b7e6,376cedac-bb36-5e41-a298-995457d2dc76,MERSIN,AKDENIZ,TR,TRANSFER,2544.39,10,False,False,2,5,0.6894,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
54d3e5fa-56fe-55dd-8889-c3e30625e6ae,e591d3f6-5665-5c04-90a0-c9e6397d9bfd,ERZURUM,DOGU_ANADOLU,NL,TRANSFER,221149.53,15,False,True,0,6,5.4075,Kısa sürede tekrarlanan yüksek tutarlı transfer.,PARA_AKLAMA,1,train
6d07b33a-388f-57af-a0c7-a515de342dd9,9737d8a1-ec0d-590c-8e4c-4390974495ac,VAN,DOGU_ANADOLU,DE,TRANSFER,114141.28,1,True,True,11,22,8.2949,Yeni cihazdan olağandışı alıcıya hesap erişimi.,HESAP_ELE_GECIRME,1,train
df7f13af-2186-5455-a77d-a8d8b2e136a0,38dac757-c1a7-5cf5-8928-9bce61b11042,KONYA,IC_ANADOLU,TR,ODEME,471.45,17,False,True,1,2,1.1628,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,validation
ab6b2d55-9cde-57c7-9a54-8da2fd22ec63,f70ff54c-82ea-5918-b762-c06026c2e9d8,SANLIURFA,GUNEYDOGU_ANADOLU,TR,ODEME,1006.25,12,False,False,0,1,1.1,Müşterinin olağan davranışına uygun işlem.,TEMIZ,0,train
7f7ff89e-3a1d-51cb-9af4-be0cf2f22963,9ddaf167-639e-5035-8b2c-35b25305d0e3,IZMIR,EGE,DE,TRANSFER,124572.26,6,True,True,20,55,8.9668,Kısa sürede tekrarlanan yüksek tutarlı transfer.,PARA_AKLAMA,1,train
